"Envelope_ID","PopName","Pop_ID","PopCode2.x","Date_collected","stems","Clump_size","Notes","Type","Flower_number2","Fruit2","Total_seeds_counted","max_fruit","solo_fruit_count","seed_counted_in_solo_fruit","var_seeds","stdev_seeds","Seeds_per_fruit","PopCode2.y","Lat","Long","L","M","S"
"500","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,"Only 1 branch had flowers","M",35,35,224,"5",3,92,256.333333333333,16.0104132780304,44.8,"ON.M9","45.40233","-75.97514","226","0","0"
"713","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,"2 branches made flowers","M",70,69,1,"5",5,1,0.2,0.447213595499958,0.2,"ON.M9","45.40233","-75.97514","226","0","0"
"494","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",35,35,94,"5",5,94,163.2,12.774975538137,18.8,"ON.M9","45.40233","-75.97514","226","0","0"
"119","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",30,30,0,"5",0,0,NA,NA,0,"ON.M9","45.40233","-75.97514","226","0","0"
"207","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",25,0,0,"5",5,0,0,0,0,"ON.M9","45.40233","-75.97514","226","0","0"
"680","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",13,13,0,"5",5,0,0,0,0,"ON.M9","45.40233","-75.97514","226","0","0"
"25","Constance Lake","M9","ON.M9",2015-10-13,"stema",NA,"ALL LATE ABORTED SEEDS","M",40,30,2,"5",5,2,0.8,0.894427190999916,0.4,"ON.M9","45.40233","-75.97514","226","0","0"
"25","Constance Lake","M9","ON.M9",2015-10-13,"stemb",NA,NA,"M",40,30,2,"5",5,2,0.8,0.894427190999916,0.4,"ON.M9","45.40233","-75.97514","226","0","0"
"149","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",80,80,5,"5",5,5,5,2.23606797749979,1,"ON.M9","45.40233","-75.97514","226","0","0"
"584","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",20,20,25,"6",6,25,53.7666666666667,7.33257571844074,4.16666666666667,"ON.M9","45.40233","-75.97514","226","0","0"
"110","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",35,30,8,"5",5,8,12.8,3.57770876399966,1.6,"ON.M9","45.40233","-75.97514","226","0","0"
"204","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,"parasite on plant","M",20,20,210,"7",2,24,50,7.07106781186548,30,"ON.M9","45.40233","-75.97514","226","0","0"
"258","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",3,3,41,"3",0,0,NA,NA,13.6666666666667,"ON.M9","45.40233","-75.97514","226","0","0"
"707","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",45,20,90,"9",9,90,144.75,12.031209415516,10,"ON.M9","45.40233","-75.97514","226","0","0"
"13","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",7,7,80,"7",0,0,NA,NA,11.4285714285714,"ON.M9","45.40233","-75.97514","226","0","0"
"202","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",10,7,149,"5",5,149,392.2,19.8040399918804,29.8,"ON.M9","45.40233","-75.97514","226","0","0"
"140","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",75,75,272,"5",0,0,NA,NA,54.4,"ON.M9","45.40233","-75.97514","226","0","0"
"653","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,"ALL LATE ABORTED SEEDS","M",35,30,0,"6",1,0,NA,NA,0,"ON.M9","45.40233","-75.97514","226","0","0"
"565","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",35,0,0,"0",1,0,NA,NA,0,"ON.M9","45.40233","-75.97514","226","0","0"
"628","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",15,8,0,"5",5,0,0,0,0,"ON.M9","45.40233","-75.97514","226","0","0"
"658","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",50,50,72,"7",7,72,138.238095238095,11.7574697634353,10.2857142857143,"ON.M9","45.40233","-75.97514","226","0","0"
"122","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,"ALL LATE ABORTED SEEDS","M",21,11,0,"4",3,0,0,0,0,"ON.M9","45.40233","-75.97514","226","0","0"
"598","Constance Lake","M9","ON.M9",2015-10-13,"1","12","ALL LATE ABORTED SEEDS","M",75,75,0,"20",0,0,NA,NA,0,"ON.M9","45.40233","-75.97514","226","0","0"
"710","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",65,63,0,"5",3,0,0,0,0,"ON.M9","45.40233","-75.97514","226","0","0"
"686","Constance Lake","M9","ON.M9",2015-10-13,"1","3","3 ramets each with 10 secondary branches loads of parasite on plants","M",10,8,8,"8",3,8,21.3333333333333,4.61880215351701,1,"ON.M9","45.40233","-75.97514","226","0","0"
"316","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",35,30,30,"5",5,30,56,7.48331477354788,6,"ON.M9","45.40233","-75.97514","226","0","0"
"322","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",110,110,0,"5",5,0,0,0,0,"ON.M9","45.40233","-75.97514","226","0","0"
"470","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",10,10,42,"8",6,42,64,8,5.25,"ON.M9","45.40233","-75.97514","226","0","0"
"282","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",35,20,0,"5",5,0,0,0,0,"ON.M9","45.40233","-75.97514","226","0","0"
"402","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",60,60,48,"8",7,48,122.47619047619,11.0668961536734,6,"ON.M9","45.40233","-75.97514","226","0","0"
"377","Constance Lake","M9","ON.M9",2015-10-13,"1","2",NA,"M",15,12,1,"8",3,1,0.333333333333333,0.577350269189626,0.125,"ON.M9","45.40233","-75.97514","226","0","0"
"590","Constance Lake","M9","ON.M9",2015-10-13,"1",NA,NA,"M",20,8,18,"5",5,18,64.8,8.04984471899924,3.6,"ON.M9","45.40233","-75.97514","226","0","0"
"715","Constance Lake","M9","ON.M9",2015-10-13,"stema","2","2 stems the second stem has 9 secondary branches and 0 flowers","M",45,45,0,"13",0,0,NA,NA,0,"ON.M9","45.40233","-75.97514","226","0","0"
"715","Constance Lake","M9","ON.M9",2015-10-13,"stemb",NA,NA,"M",45,45,0,"13",0,0,NA,NA,0,"ON.M9","45.40233","-75.97514","226","0","0"
"269","Mud Lake","M3","ON.M3",2015-10-16,"1","6",NA,"M",10,8,55,"5",1,2,NA,NA,11,"ON.M3","44.19519","-79.20264","0","425","0"
"64","Mud Lake","M3","ON.M3",2015-10-16,"1","8",NA,"M",195,190,215,"6",0,0,NA,NA,35.8333333333333,"ON.M3","44.19519","-79.20264","0","425","0"
"481","Mud Lake","M3","ON.M3",2015-10-16,"1","12",NA,"M",20,20,41,"5",0,0,NA,NA,8.2,"ON.M3","44.19519","-79.20264","0","425","0"
"721","Mud Lake","M3","ON.M3",2015-10-16,"1","15",NA,"M",10,9,49,"5",5,49,39.7,6.30079360080935,9.8,"ON.M3","44.19519","-79.20264","0","425","0"
"722","Mud Lake","M3","ON.M3",2015-10-16,"1","15",NA,"M",20,15,42,"5",0,0,NA,NA,8.4,"ON.M3","44.19519","-79.20264","0","425","0"
"85","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",75,60,74,"6",2,11,60.5,7.77817459305202,12.3333333333333,"ON.M3","44.19519","-79.20264","0","425","0"
"56","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",35,30,37,"5",0,0,NA,NA,7.4,"ON.M3","44.19519","-79.20264","0","425","0"
"206","Mud Lake","M3","ON.M3",2015-10-16,"1","8","fruit1 has 3 seeds fruit2 1","M",6,2,3,"2",0,0,NA,NA,1.5,"ON.M3","44.19519","-79.20264","0","425","0"
"239","Mud Lake","M3","ON.M3",2015-10-16,"1","8","might be all aborted fruit","M",11,0,12,"5",5,12,7.3,2.70185121722126,2.4,"ON.M3","44.19519","-79.20264","0","425","0"
"179","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",15,10,36,"5",2,4,2,1.4142135623731,7.2,"ON.M3","44.19519","-79.20264","0","425","0"
"151","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",30,27,45,"5",0,0,NA,NA,9,"ON.M3","44.19519","-79.20264","0","425","0"
"115","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",55,45,43,"4",0,0,NA,NA,10.75,"ON.M3","44.19519","-79.20264","0","425","0"
"24","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",98,93,33,"4",0,0,NA,NA,8.25,"ON.M3","44.19519","-79.20264","0","425","0"
"538","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",5,3,0,"3",3,0,0,0,0,"ON.M3","44.19519","-79.20264","0","425","0"
"362","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",35,35,79,"5",0,0,NA,NA,15.8,"ON.M3","44.19519","-79.20264","0","425","0"
"719","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",25,25,38,"5",1,2,NA,NA,7.6,"ON.M3","44.19519","-79.20264","0","425","0"
"569","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",182,182,97,"3",1,34,NA,NA,32.3333333333333,"ON.M3","44.19519","-79.20264","0","425","0"
"631","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",10,9,80,"5",0,0,NA,NA,16,"ON.M3","44.19519","-79.20264","0","425","0"
"203","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",4,0,0,"3",3,0,0,0,0,"ON.M3","44.19519","-79.20264","0","425","0"
"31","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",5,3,50,"5",5,50,69.5,8.33666600026653,10,"ON.M3","44.19519","-79.20264","0","425","0"
"718","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",11,7,59,"5",2,20,8,2.82842712474619,11.8,"ON.M3","44.19519","-79.20264","0","425","0"
"91","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",45,40,58,"5",0,0,NA,NA,11.6,"ON.M3","44.19519","-79.20264","0","425","0"
"27","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,"1 fruit with 6 seeds","M",23,1,47,"5",0,0,NA,NA,9.4,"ON.M3","44.19519","-79.20264","0","425","0"
"690","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",20,17,46,"5",5,46,34.7,5.89067059000926,9.2,"ON.M3","44.19519","-79.20264","0","425","0"
"691","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",30,25,64,"5",0,0,NA,NA,12.8,"ON.M3","44.19519","-79.20264","0","425","0"
"661","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",21,20,84,"5",0,0,NA,NA,16.8,"ON.M3","44.19519","-79.20264","0","425","0"
"610","Scugog","D2","ON.D2",2015-10-26,"1",NA,NA,"P",75,75,70,"5",0,0,NA,NA,14,NA,NA,NA,NA,NA,NA
"370","Scugog","D2","ON.D2",2015-10-26,"1",NA,NA,"P",25,23,41,"5",5,41,23.2,4.81663783151692,8.2,NA,NA,NA,NA,NA,NA
"675","Scugog","D2","ON.D2",2015-10-26,"1","5",NA,"P",120,120,82,"5",0,0,NA,NA,16.4,NA,NA,NA,NA,NA,NA
"285","Scugog","D2","ON.D2",2015-10-26,"1","8",NA,"P",50,49,90,"5",2,33,60.5,7.77817459305202,18,NA,NA,NA,NA,NA,NA
"734","Scugog","D2","ON.D2",2015-10-26,"1",NA,NA,"P",20,20,20,"5",5,20,22.5,4.74341649025257,4,NA,NA,NA,NA,NA,NA
"256","Scugog","D2","ON.D2",2015-10-26,"1",NA,NA,"P",90,90,38,"5",1,6,NA,NA,7.6,NA,NA,NA,NA,NA,NA
"634","Scugog","D2","ON.D2",2015-10-26,"1","9",NA,"P",65,60,51,"5",5,51,15.2,3.89871773792359,10.2,NA,NA,NA,NA,NA,NA
"427","Scugog","D2","ON.D2",2015-10-26,"1",NA,NA,"P",50,50,64,"5",0,0,NA,NA,12.8,NA,NA,NA,NA,NA,NA
"460","Scugog","D2","ON.D2",2015-10-26,"1","15",NA,"P",40,38,58,"5",5,58,16.3,4.03732584763727,11.6,NA,NA,NA,NA,NA,NA
"253","Scugog","D2","ON.D2",2015-10-26,"1","15",NA,"P",45,40,30,"5",5,30,14,3.74165738677394,6,NA,NA,NA,NA,NA,NA
"429","Scugog","D2","ON.D2",2015-10-26,"1","5",NA,"P",25,25,54,"5",5,54,20.2,4.49444101084885,10.8,NA,NA,NA,NA,NA,NA
"462","Scugog","D2","ON.D2",2015-10-26,"1","10",NA,"P",40,40,46,"4",4,46,7,2.64575131106459,11.5,NA,NA,NA,NA,NA,NA
"626","Scugog","D2","ON.D2",2015-10-26,"1","4",NA,"P",8,8,52,"5",5,52,6.3,2.50998007960223,10.4,NA,NA,NA,NA,NA,NA
"366","Scugog","D2","ON.D2",2015-10-26,"1",NA,NA,"P",15,15,45,"5",5,45,12.5,3.53553390593274,9,NA,NA,NA,NA,NA,NA
"736","Scugog","D2","ON.D2",2015-10-26,"1","10",NA,"P",30,30,57,"4",2,24,32,5.65685424949238,14.25,NA,NA,NA,NA,NA,NA
"294","Scugog","D2","ON.D2",2015-10-26,"1","6",NA,"P",65,60,68,"5",5,68,10.3,3.20936130717624,13.6,NA,NA,NA,NA,NA,NA
"373","Scugog","D2","ON.D2",2015-10-26,"1",NA,NA,"P",13,13,98,"4",2,55,0.5,0.707106781186548,24.5,NA,NA,NA,NA,NA,NA
"667","Scugog","D2","ON.D2",2015-10-26,"1","5",NA,"P",45,45,55,"5",5,55,21.5,4.63680924774785,11,NA,NA,NA,NA,NA,NA
"289","Scugog","D2","ON.D2",2015-10-26,"1","6",NA,"P",65,60,70,"5",5,70,16.5,4.06201920231798,14,NA,NA,NA,NA,NA,NA
"731","Scugog","D2","ON.D2",2015-10-26,"1","5",NA,"P",30,25,28,"4",4,28,24.6666666666667,4.96655480858378,7,NA,NA,NA,NA,NA,NA
"291","Scugog","D2","ON.D2",2015-10-26,"1","4",NA,"P",15,15,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"733","Scugog","D2","ON.D2",2015-10-26,"1","2",NA,"P",20,18,58,"5",2,24,2,1.4142135623731,11.6,NA,NA,NA,NA,NA,NA
"648","Scugog","D2","ON.D2",2015-10-26,"1","8",NA,"P",55,50,63,"5",5,63,10.3,3.20936130717624,12.6,NA,NA,NA,NA,NA,NA
"435","Scugog","D2","ON.D2",2015-10-26,"1","6",NA,"P",25,25,61,"5",5,61,14.7,3.83405790253616,12.2,NA,NA,NA,NA,NA,NA
"489","Scugog","D2","ON.D2",2015-10-26,"1","6",NA,"P",60,60,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"468","Scugog","D2","ON.D2",2015-10-26,"1","5 to 40",NA,"P",65,65,39,"5",1,6,NA,NA,7.8,NA,NA,NA,NA,NA,NA
"624","Scugog","D2","ON.D2",2015-10-26,"1","3",NA,"P",60,60,61,"5",0,0,NA,NA,12.2,NA,NA,NA,NA,NA,NA
"314","Scugog","D2","ON.D2",2015-10-26,"1","12",NA,"P",60,60,198,"5",5,198,70.8,8.41427358718505,39.6,NA,NA,NA,NA,NA,NA
"678","Scugog","D2","ON.D2",2015-10-26,"1","6",NA,"P",145,145,67,"5",1,12,NA,NA,13.4,NA,NA,NA,NA,NA,NA
"292","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",20,20,111,"4",4,111,150.25,12.2576506721313,27.75,NA,NA,NA,NA,NA,NA
"372","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",45,45,81,"4",0,0,NA,NA,20.25,NA,NA,NA,NA,NA,NA
"637","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",35,34,8,"5",5,8,6.8,2.60768096208106,1.6,NA,NA,NA,NA,NA,NA
"259","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",75,75,3,"5",5,3,1.8,1.34164078649987,0.6,NA,NA,NA,NA,NA,NA
"699","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",12,10,51,"4",4,51,32.25,5.67890834580027,12.75,NA,NA,NA,NA,NA,NA
"702","Black River ","T14","ON.T14",2015-10-15,"1",NA,"ALL LATE ABORTED SEEDS","P",65,60,131,"6",9,84,142.25,11.9268604418766,21.8333333333333,NA,NA,NA,NA,NA,NA
"696","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",28,26,4,"5",5,4,3.2,1.78885438199983,0.8,NA,NA,NA,NA,NA,NA
"340","Black River ","T14","ON.T14",2015-10-15,"1","3",NA,"P",55,55,94,"4",4,94,121.666666666667,11.0302614051829,23.5,NA,NA,NA,NA,NA,NA
"651","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",25,10,27,"6",6,27,121.5,11.0227038425243,4.5,NA,NA,NA,NA,NA,NA
"320","Black River ","T14","ON.T14",2015-10-15,"1",NA,NA,"P",35,35,86,"5",5,86,126.2,11.2338773359869,17.2,NA,NA,NA,NA,NA,NA
"284","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",45,45,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"490","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",20,20,38,"5",0,0,NA,NA,7.6,NA,NA,NA,NA,NA,NA
"332","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",77,72,103,"4",0,0,NA,NA,25.75,NA,NA,NA,NA,NA,NA
"463","Holland River","M12","ON.M12",2015-10-15,"1","30",NA,"M",15,15,12,"5",5,12,0.8,0.894427190999916,2.4,NA,NA,NA,NA,NA,NA
"317","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",365,365,26,"5",5,26,7.7,2.77488738510232,5.2,NA,NA,NA,NA,NA,NA
"280","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",85,85,92,"5",5,92,34.8,5.89915248150105,18.4,NA,NA,NA,NA,NA,NA
"673","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",30,30,27,"5",5,27,2.3,1.51657508881031,5.4,NA,NA,NA,NA,NA,NA
"557","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",60,55,13,"5",5,13,1.8,1.34164078649987,2.6,NA,NA,NA,NA,NA,NA
"560","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",125,125,27,"5",5,27,4.3,2.07364413533277,5.4,NA,NA,NA,NA,NA,NA
"546","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",270,270,108,"5",5,108,84.8,9.20869154657707,21.6,NA,NA,NA,NA,NA,NA
"676","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",70,70,49,"5",0,0,NA,NA,9.8,NA,NA,NA,NA,NA,NA
"549","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",5,5,30,"5",0,0,NA,NA,6,NA,NA,NA,NA,NA,NA
"338","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",230,230,76,"5",2,33,40.5,6.36396103067893,15.2,NA,NA,NA,NA,NA,NA
"558","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",110,110,219,"5",5,219,46.7,6.83373982530795,43.8,NA,NA,NA,NA,NA,NA
"341","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",30,30,29,"5",5,29,4.7,2.16794833886788,5.8,NA,NA,NA,NA,NA,NA
"613","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",65,65,15,"5",0,0,NA,NA,3,NA,NA,NA,NA,NA,NA
"323","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",95,95,12,"5",5,12,0.3,0.547722557505166,2.4,NA,NA,NA,NA,NA,NA
"553","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",105,105,0,"5",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA
"550","Holland River","M12","ON.M12",2015-10-15,"1","3",NA,"M",60,60,115,"6",0,0,NA,NA,19.1666666666667,NA,NA,NA,NA,NA,NA
"616","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",55,55,59,"5",0,0,NA,NA,11.8,NA,NA,NA,NA,NA,NA
"287","Holland River","M12","ON.M12",2015-10-15,"1","30",NA,"M",21,21,23,"5",5,23,3.3,1.81659021245849,4.6,NA,NA,NA,NA,NA,NA
"697","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",145,145,16,"5",5,16,7.2,2.68328157299975,3.2,NA,NA,NA,NA,NA,NA
"619","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",15,15,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"643","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",50,50,59,"5",5,59,13.2,3.63318042491699,11.8,NA,NA,NA,NA,NA,NA
"430","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",65,65,68,"5",1,12,NA,NA,13.6,NA,NA,NA,NA,NA,NA
"290","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",185,185,42,"6",0,0,NA,NA,7,NA,NA,NA,NA,NA,NA
"547","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",55,54,152,"5",5,152,100.3,10.0149887668434,30.4,NA,NA,NA,NA,NA,NA
"700","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",58,58,153,"6",2,39,180.5,13.4350288425444,25.5,NA,NA,NA,NA,NA,NA
"466","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",33,33,62,"5",3,21,1,1,12.4,NA,NA,NA,NA,NA,NA
"493","Barrie","M13","ON.M13",2015-10-17,"1","6",NA,"M",55,55,128,"7",2,38,72,8.48528137423857,18.2857142857143,NA,NA,NA,NA,NA,NA
"679","Barrie","M13","ON.M13",2015-10-17,"1","2",NA,"M",30,30,110,"5",1,26,NA,NA,22,NA,NA,NA,NA,NA,NA
"640","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",90,90,57,"5",2,20,50,7.07106781186548,11.4,NA,NA,NA,NA,NA,NA
"281","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",60,60,67,"5",5,67,8.3,2.88097205817759,13.4,NA,NA,NA,NA,NA,NA
"739","Barrie","M13","ON.M13",2015-10-17,"stema",NA,NA,"M",27,27,86,"5",2,19,60.5,7.77817459305202,17.2,NA,NA,NA,NA,NA,NA
"739","Barrie","M13","ON.M13",2015-10-17,"stemb",NA,NA,"M",27,27,86,"5",2,19,60.5,7.77817459305202,17.2,NA,NA,NA,NA,NA,NA
"344","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",33,33,101,"5",5,101,22.2,4.7116875957559,20.2,NA,NA,NA,NA,NA,NA
"737","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",35,32,122,"5",0,0,NA,NA,24.4,NA,NA,NA,NA,NA,NA
"347","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",17,17,76,"5",5,76,17.2,4.14728827066554,15.2,NA,NA,NA,NA,NA,NA
"740","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",35,33,84,"5",5,84,34.7,5.89067059000926,16.8,NA,NA,NA,NA,NA,NA
"446","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",12,12,69,"5",2,29,40.5,6.36396103067893,13.8,NA,NA,NA,NA,NA,NA
"187","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",60,55,128,"6",0,0,NA,NA,21.3333333333333,NA,NA,NA,NA,NA,NA
"469","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",45,44,142,"6",2,39,0.5,0.707106781186548,23.6666666666667,NA,NA,NA,NA,NA,NA
"742","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",18,17,85,"5",0,0,NA,NA,17,NA,NA,NA,NA,NA,NA
"498","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",25,24,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"326","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",40,35,92,"5",3,59,9.33333333333333,3.05505046330389,18.4,NA,NA,NA,NA,NA,NA
"561","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",58,58,70,"4",4,70,11,3.3166247903554,17.5,NA,NA,NA,NA,NA,NA
"433","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",100,100,129,"6",3,66,13,3.60555127546399,21.5,NA,NA,NA,NA,NA,NA
"681","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",25,25,121,"5",1,36,NA,NA,24.2,NA,NA,NA,NA,NA,NA
"438","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",140,140,129,"5",1,29,NA,NA,25.8,NA,NA,NA,NA,NA,NA
"654","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",100,100,94,"5",0,0,NA,NA,18.8,NA,NA,NA,NA,NA,NA
"350","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",70,70,77,"6",6,77,56.5666666666667,7.52108148251744,12.8333333333333,NA,NA,NA,NA,NA,NA
"293","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",28,28,92,"5",3,56,0.333333333333333,0.577350269189626,18.4,NA,NA,NA,NA,NA,NA
"375","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",50,47,56,"5",5,56,9.2,3.03315017762062,11.2,NA,NA,NA,NA,NA,NA
"262","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",60,60,72,"5",2,30,0,0,14.4,NA,NA,NA,NA,NA,NA
"622","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",65,65,158,"6",6,158,54.6666666666667,7.39369100427294,26.3333333333333,NA,NA,NA,NA,NA,NA
"732","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",6,6,43,"3",3,43,174.333333333333,13.2035348802256,14.3333333333333,NA,NA,NA,NA,NA,NA
"706","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",75,75,135,"6",0,0,NA,NA,22.5,NA,NA,NA,NA,NA,NA
"295","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",23,23,122,"6",1,19,NA,NA,20.3333333333333,NA,NA,NA,NA,NA,NA
"495","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",40,40,121,"6",6,121,26.9666666666667,5.19294393062997,20.1666666666667,NA,NA,NA,NA,NA,NA
"564","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",7,7,29,"2",2,29,60.5,7.77817459305202,14.5,NA,NA,NA,NA,NA,NA
"265","Barrie","M13","ON.M13",2015-10-17,"1",NA,NA,"M",16,15,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"682","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",11,11,46,"5",2,15,4.5,2.12132034355964,9.2,NA,NA,NA,NA,NA,NA
"268","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",3,3,24,"3",3,24,4,2,8,NA,NA,NA,NA,NA,NA
"684","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",9,9,20,"5",5,20,18,4.24264068711928,4,NA,NA,NA,NA,NA,NA
"471","Lafarce","M14","ON.M14",2015-10-17,"1",NA,NA,"M",17,17,33,"4",0,0,NA,NA,8.25,NA,NA,NA,NA,NA,NA
