"Page","Photo_num","Date","Person_ID","Photo","Envelope_ID","Fruit_ID","Seed_number","NonViable_seeds","Notes","Notes2","Date2"
68,NA,"07-06-2016","Michael","N",711,"1","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",711,"2","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",711,"3","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",711,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",711,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",22,"1","9","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",22,"2","12","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",22,"3","15","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",22,"4","22","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",22,"5","19","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",197,"1","8","Y","4 SMALLER SEEDS COULD HAVE BEEN ABORTED",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",197,"2","16","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",197,"3","4","Y","MID AND LATE ABORTED",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",197,"4","9","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",197,"5","11","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",264,"1","4","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",264,"2","3","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",264,"3","0","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",264,"4","0","Y","4 LATE ABORTED",NA,2016-06-07
68,NA,"07-06-2016","Michael","N",279,"1","1","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",279,"2","1","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",279,"3","0","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",279,"4","0","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",279,"5","0","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",383,"1","0","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",383,"2","0","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",383,"3","0","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",383,"4","7","N",NA,NA,2016-06-07
68,NA,"07-06-2016","Michael","N",383,"5","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",408,"1","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",408,"2","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",408,"3","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",408,"4","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",408,"5","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",226,"1","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",226,"2","2","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",226,"3","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",226,"4","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",226,"5","2","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",480,"1-8","22","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",596,"1","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",596,"2","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",596,"3","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",596,"4","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",596,"5","0","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",112,"1","0","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",112,"2","0","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",685,"1","0","Y","MID AND LATE ABORTED",NA,2016-06-07
69,NA,"07-06-2016","Michael","N",685,"2","11","Y","LATE ABORTED SEEDS",NA,2016-06-07
69,NA,"07-06-2016","Michael","N",685,"3","19","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",685,"4","18","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",685,"5","6","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",188,"1","2","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",188,"2","4","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",188,"3","6","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",188,"4","9","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",188,"5","8","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",431,"1","4","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",431,"2","0","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",431,"3","5","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",431,"4","1","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",431,"5","0","Y",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",573,"1","15","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",573,"2","6","N",NA,NA,2016-06-07
69,NA,"07-06-2016","Michael","N",573,"3","6","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",573,"4","5","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",595,"1","5","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",595,"2","5","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",595,"3","2","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",595,"4","1","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",595,"5","4","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",16,"1","1","Y",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",131,"1","5","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",131,"2","0","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",327,"1-2","63","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",327,"3","28","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",327,"4","26","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",327,"5","24","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",502,"1-6","57","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",170,"1","13","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",170,"2","11","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",170,"3","12","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",170,"4","15","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",170,"5","12","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",167,"1","18","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",167,"2","13","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",167,"3","24","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",167,"4","20","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",167,"5","12","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",445,"1","2","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",445,"2","3","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",445,"3","5","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",445,"4","0","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",445,"5","5","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",662,"1","3","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",662,"2","7","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",662,"3","9","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",662,"4","2","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",662,"5","9","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",556,"1","2","N",NA,NA,2016-06-07
70,NA,"07-06-2016","Michael","N",556,"2","2","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",556,"3","10","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",556,"4","8","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",556,"5","6","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",529,"1","11","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",529,"2","6","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",529,"3","3","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",529,"4","9","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",529,"5","6","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",749,"1","22",NA,NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",749,"2","14",NA,NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",749,"3","14",NA,NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",749,"4","14",NA,NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",749,"5","12",NA,NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",74,"1","18",NA,NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",74,"2","10","Y",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",74,"3","10","Y",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",74,"4","4","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",74,"5","3","Y",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",611,"1","29","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",611,"2","22","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",611,"3","26","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",611,"4","24","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",611,"5","32","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",608,"1","56","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",608,"2","29","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",608,"3","51","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",608,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
71,NA,"07-06-2016","Michael","N",608,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
71,NA,"07-06-2016","Michael","N",315,"1","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
71,NA,"07-06-2016","Michael","N",315,"2","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
71,NA,"07-06-2016","Michael","N",315,"3","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
71,NA,"07-06-2016","Michael","N",315,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
71,NA,"07-06-2016","Michael","N",315,"5","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
71,NA,"07-06-2016","Michael","N",183,"1","2","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",183,"2","0","N",NA,NA,2016-06-07
71,NA,"07-06-2016","Michael","N",183,"3","1","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",183,"4","8","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",183,"5","7","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",540,"1","3","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",540,"2","0","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",540,"3","0","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",540,"4","0","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",540,"5","0","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",515,"1","26","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",515,"2","17","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",515,"3","8","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",515,"4","27","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",515,"5","1","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",336,"1-5","167","N",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",310,"1","9","Y",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",310,"2","3","Y",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",310,"3","6","Y",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",310,"4","4","Y",NA,NA,2016-06-07
72,NA,"07-06-2016","Michael","N",310,"5","2","Y",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",323,"1","2","Y","FEW MID",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",323,"2","2","N",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",323,"3","3","N",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",323,"4","3","N",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",323,"5","2","N",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",553,"1-5","0","Y","ALL LATE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",632,"1","17","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",632,"2","0","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",632,"3","7","N",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",632,"4","1","N",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",632,"5","20","N",NA,NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",124,"1","4","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",124,"2","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",124,"3","13","Y","LATE ABORTED SEEDS",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",124,"4","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",124,"5-7","0","Y","LATE ABORTED SEEDS",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",368,"1","11","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",368,"2","12","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",368,"3","11","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",368,"4","4","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",368,"5","10","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",368,"6","4","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",20,"1","10","Y","MID AND LATE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",20,"2","0","Y","MID AND LATE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",20,"3","5","Y","MID STAGE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",20,"4","0","Y","MID AND LATE ABORTED",NA,2016-06-07
73,NA,"07-06-2016","Maggie","N",20,"5","0","Y","MID AND LATE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",379,"1","3","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",379,"2","9","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",379,"3","6","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",379,"4","8","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",379,"5","2","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",274,"1","11","N",NA,NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",274,"2","15","N",NA,NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",274,"3","13","N",NA,NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",274,"4","12","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",274,"5","16","N",NA,NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",274,"6","21","N",NA,NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",118,"1-21","417","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",296,"1","16","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",296,"2","9","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",296,"3","11","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",296,"4","14","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",296,"5","8","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",501,"1-3","50","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",501,"4","22","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",501,"5","13","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",136,"1","8","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",136,"2","7","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",136,"3","9","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",136,"4","10","Y","MID STAGE ABORTED",NA,2016-06-07
74,NA,"07-06-2016","Maggie","N",136,"5","11","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",400,"1-2","31","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",400,"3","15","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",400,"4","20","Y","FEW MID",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",400,"5","17","Y","FEW MID",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",439,"1-3","21","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",439,"4","1","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",439,"5","2","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",439,"6","0","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",471,"1-4","33","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",666,"1","14","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",666,"2","8","Y","MID AND LATE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",666,"3","10","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",666,"4","15","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",666,"5","9","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",472,"1","10","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",472,"2","10","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",472,"3","5","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",472,"4","8","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",472,"5","6","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",677,"1","9","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",677,"2","6","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",677,"3","10","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",677,"4","6","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",677,"5","11","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",235,"1","9","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",235,"2","7","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",235,"3","7","Y","MID STAGE ABORTED",NA,2016-06-07
75,NA,"07-06-2016","Maggie","N",235,"4","3","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",172,"1","5","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",172,"2","5","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",172,"3","5","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",172,"4","4","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",172,"5","5","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",582,"1","8","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",582,"2","7","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",582,"3","6","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",582,"4","5","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",582,"5","6","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",580,"1","0","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",580,"2","3","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",580,"3-4","0","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",580,"5","0","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",580,"6","2","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",580,"7-13","0","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",580,"14","2","Y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",571,"1-19","411","y","MID STAGE ABORTED",NA,2016-06-07
76,NA,"07-06-2016","Maggie","N",7,"1-12","180","y","MID STAGE ABORTED",NA,2016-06-07
77,NA,"08-06-2016","Maggie","N",526,"0","0","N",NA,NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",218,"0","0","N","POSSIBLE THIS HAS SOME EARLY/MID ABORTED",NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",663,"1","3","Y","MID STAGE ABORTED",NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",663,"2","2","Y","MID STAGE ABORTED",NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",663,"3","5","Y","MID STAGE ABORTED",NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",663,"4","3","Y","MID STAGE ABORTED",NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",663,"5","2","Y","MID STAGE ABORTED",NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",663,"6","3","Y","MID STAGE ABORTED",NA,2016-06-08
77,NA,"08-06-2016","Maggie","N",663,"7","2","Y","MID STAGE ABORTED",NA,2016-06-08
78,NA,"08-06-2016","Michael","N",405,"1","0","Y","EARLY/MID ABORTED",NA,2016-06-08
78,NA,"08-06-2016","Michael","N",405,"2","0","Y","EARLY/MID ABORTED",NA,2016-06-08
78,NA,"08-06-2016","Michael","N",405,"3","0","Y","EARLY/MID ABORTED",NA,2016-06-08
78,NA,"08-06-2016","Michael","N",405,"4","0","Y","EARLY/MID ABORTED",NA,2016-06-08
78,NA,"08-06-2016","Michael","N",405,"5","0","Y","EARLY/MID ABORTED",NA,2016-06-08
78,NA,"08-06-2016","Michael","N",333,"1","5","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",333,"2","5","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",333,"3","6","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",333,"4","1","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",333,"5","3","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",244,"1-3","35","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",244,"4","6","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",244,"5","5","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",139,"1","10","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",139,"2","5","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",139,"3","6","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",139,"4","17","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",139,"5","10","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",311,"1","18","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",311,"2","11","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",311,"3","7","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",311,"4","8","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",311,"5","15","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",157,"1","17","N",NA,NA,2016-06-08
78,NA,"08-06-2016","Michael","N",157,"2","16","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",157,"3","14","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",157,"4","21","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",157,"5","14","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",301,"1","1","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",301,"2","2","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",301,"3","4","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",301,"4","6","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",301,"5","1","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",741,"1","9","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",741,"2","3","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",741,"3","4","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",741,"4","5","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",741,"5","1","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",687,"1","9","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",687,"2","7","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",687,"3","17","N",NA,NA,2016-06-08
79,NA,"08-06-2016","Michael","N",687,"4","17","N",NA,NA,2016-06-08
