Page,Photo_num,Date,Person_ID,Photo,Envelope_ID,Fruit_ID,Seed_number,Fertilized_not_viable,NonViable_seeds,Notes,Notes2,Notes3
36,,11-05-2016,Maggie,N,165,2,5,N,Y,FEW SMALL BUT ENVELOPE SAID 3 FRUIT BUT ONLY HAD 2,,
36,,11-05-2016,Maggie,N,328,1-9,98,Y,Y,LATE ABORTED SEEDS,,
36,,11-05-2016,Maggie,N,642,1-6,100,Y,Y,MEDIUM STAGE ABORTED,,
36,,11-05-2016,Maggie,N,642,7,5,N,Y,FEW SMALL,,
36,,11-05-2016,Maggie,N,642,8,12,Y,Y,FEW MEDIUM STAGE ABORTED AND WEIRD BIG SEEDS,,
36,,11-05-2016,Maggie,N,15,1-5,90,Y,Y,MANY MEDIUM STAGE ABORTED,,
36,,11-05-2016,Maggie,N,609,1-14,164,Y,Y,MEDIUM STAGE ABORTED,,
36,,11-05-2016,Maggie,N,609,15,9,N,Y,FEW EARLY STAGE,,
36,,11-05-2016,Maggie,N,212,1-6,18,Y,Y,18 BIG SEEDS AND 385 LATE ABORTED,,
36,,11-05-2016,Maggie,N,93,1-2,15,N,Y,VERY FEW EARLY HUGE ROUND SEEDS,,
36,,11-05-2016,Maggie,N,93,3,1,N,N,,,
36,,11-05-2016,Maggie,N,93,4,1,N,N,,,
36,,11-05-2016,Maggie,N,93,5,1,N,N,,,
36,,11-05-2016,Maggie,N,171,1-4,4,N,Y,184 IMATURE SMALL ,,
36,,11-05-2016,Maggie,N,396,1-9,0,N,N,CHANGE TO 0 FRUIT FOR THIS PLANT,,
36,,11-05-2016,Maggie,N,377,1-5,0,Y,Y,SOME MID ABORTED,,
36,,11-05-2016,Maggie,N,377,6,0,Y,Y,CHANGE TO 0 FRUIT FOR THIS PLANT,,
36,,11-05-2016,Maggie,N,377,7,0,N,Y,,,
36,,11-05-2016,Maggie,N,377,8,0,Y,Y,YES SOME LATE ABORTED,,
36,,11-05-2016,Maggie,N,101,1-5,0,N,N,0 FRUIT ,,
36,,11-05-2016,Maggie,N,125,1,10,N,Y,CONVERTED IN FIELD RECORDED ON ENVELOPE,,
36,,11-05-2016,Maggie,N,125,2,3,N,Y,,,
36,,11-05-2016,Maggie,N,125,3,4,N,Y,,,
36,,11-05-2016,Maggie,N,125,4,3,N,Y,,,
36,,11-05-2016,Maggie,N,421,1,21,N,N,,,
36,,11-05-2016,Maggie,N,421,2,13,N,Y,EARLY STATE ABORTED,,
36,,11-05-2016,Maggie,N,421,3,21,Y,Y,FEW LATE STAGE ABORTED,,
36,,11-05-2016,Maggie,N,421,4,12,N,N,,,
36,,11-05-2016,Maggie,N,421,5,15,N,Y,FEW EARLY STAGE,,
36,,11-05-2016,Maggie,N,470,1,6,Y,Y,FEW MID STAGE ABORTED,,
36,,11-05-2016,Maggie,N,470,2,21,N,Y,FEW EARLY STAGE,,
36,,11-05-2016,Maggie,N,470,3,0,N,Y,FEW EARLY STAGE,,
36,,11-05-2016,Maggie,N,470,4,4,Y,Y,APPROX 30 LATE ABORTED,,
36,,11-05-2016,Maggie,N,470,5,0,N,Y,FEW EARLY STAGE,,
36,,11-05-2016,Maggie,N,470,6,11,Y,Y,FEW LATE STAGE ABORTED,,
36,,11-05-2016,Maggie,N,470,7-8,0,Y,Y,FEW LATE STAGE ABORTED,,
37,,11-05-2016,Michael,N,267,1,14,Y,Y,MEDIUM STAGE ABORTED,,
37,,11-05-2016,Michael,N,267,2,6,N,N,,,
37,,11-05-2016,Michael,N,267,3,34,N,N,BIT IMMATURE,,
37,,11-05-2016,Michael,N,267,4,11,N,Y,,,
37,,11-05-2016,Michael,N,267,5,17,N,N,one aborted?,,
37,,11-05-2016,Michael,N,494,1,36,N,N,Possibly aborted,,
37,,11-05-2016,Michael,N,494,2,18,N,Y,EARLY STATE ABORTED,,
37,,11-05-2016,Michael,N,494,3,20,N,Y,EARLY STATE ABORTED,,
37,,11-05-2016,Michael,N,494,4,20,N,Y,Possibly aborted,,
37,,11-05-2016,Michael,N,494,5,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,559,1,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,559,2,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,559,3,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,559,4,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,559,5,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,147,1,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,147,2,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,147,3,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,147,4,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,147,5,0,Y,Y,ONLY ABORTED SEEDS,,
37,,11-05-2016,Michael,N,92,1,18,N,Y,EARLY STATE ABORTED,,
37,,11-05-2016,Michael,N,92,2,21,N,N,SEEDS ARE A BIT IMMATURE BUT ALL GREENISH SMALL AND ROUND,,
37,,11-05-2016,Michael,N,92,3,39,N,Y,SEEDS ARE A BIT IMMATURE BUT ALL GREENISH SMALL AND ROUND,,
37,,11-05-2016,Michael,N,92,4,31,N,N,SEEDS ARE A BIT IMMATURE BUT ALL GREENISH SMALL AND ROUND,,
37,,11-05-2016,Michael,N,92,5,12,N,Y,SMALL SEEDS BUT ROUND,,
37,,11-05-2016,Michael,N,176,1-3,142,N,Y,,,
37,,11-05-2016,Michael,N,176,4,56,N,Y,,,
37,,11-05-2016,Michael,N,176,5,25,N,Y,EARLY STATE ABORTED,,
37,,11-05-2016,Michael,N,182,1-5,21,N,Y,21 LARGE SEEDS 145 IMMATURE ABORTED SEEDS,,
37,,11-05-2016,Michael,N,140,1-5,272,N,Y,"EARLY STATE ABORTED- possibly all seeds late aborted, plump but not green",,
37,,11-05-2016,Michael,N,647,1,5,N,N,ALL SEEDS BIG AND PLUMP,,
37,,11-05-2016,Michael,N,647,2,11,N,N,ALL SEEDS BIG AND PLUMP,,
37,,11-05-2016,Michael,N,647,3,3,N,N,ALL SEEDS BIG AND PLUMP,,
37,,11-05-2016,Michael,N,208,1,9,N,N,ALL SEEDS BIG AND PLUMP,,
37,,11-05-2016,Michael,N,208,2,20,N,N,ALL SEEDS BIG AND PLUMP,,
37,,11-05-2016,Michael,N,282,1,0,N,N,HAD NO FRUIT,,
38,,11-05-2016,Michael,N,282,2,0,Y,Y,18 ABORTED,,
38,,11-05-2016,Michael,N,282,3,0,Y,Y,ALL ABORTED,,
38,,11-05-2016,Michael,N,282,4,0,Y,Y,ALL ABORTED,,
38,,11-05-2016,Michael,N,282,5,0,Y,Y,ALL ABORTED,,
38,,11-05-2016,Michael,N,205,1,5,N,N,,,
38,,11-05-2016,Michael,N,205,2,12,N,N,,,
38,,11-05-2016,Michael,N,205,3,2,N,N,,,
38,,11-05-2016,Michael,N,205,4,5,N,N,,,
38,,11-05-2016,Michael,N,205,5,14,N,Y,ONLY A FEW SEEDS,,
38,,11-05-2016,Michael,N,393,1,0,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,393,2,0,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,393,3,0,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,393,4,0,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,393,5,0,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,704,1,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,704,2,0,N,N,POSSIBLY A FEW EARLY ABORTED,,
38,,11-05-2016,Michael,N,704,3,0,N,N,POSSIBLY A FEW EARLY ABORTED,,
38,,11-05-2016,Michael,N,704,4,0,N,N,,,
38,,11-05-2016,Michael,N,704,5,0,N,N,,,
38,,11-05-2016,Michael,N,260,1,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,260,2,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,714,1,2,N,N,,,
38,,11-05-2016,Michael,N,714,2,12,N,N,,,
38,,11-05-2016,Michael,N,714,3,2,N,N,,,
38,,11-05-2016,Michael,N,714,4,5,N,N,,,
38,,11-05-2016,Michael,N,714,5,7,N,N,,,
38,,11-05-2016,Michael,N,227,1,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,227,2,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,227,3,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,227,4,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,227,5,0,N,N,NO FRUIT,,
38,,11-05-2016,Michael,N,166,1,0,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,166,2,0,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,166,3,0,N,,NO FRUIT,,
38,,11-05-2016,Michael,N,166,4,2,N,Y,EARLY STATE ABORTED,,
38,,11-05-2016,Michael,N,166,5,0,N,Y,EARLY STATE ABORTED,,
39,,11-05-2016,Michael,N,71,1,0,N,Y,EARLY STATE ABORTED,,
39,,11-05-2016,Michael,N,71,2,0,N,Y,EARLY STATE ABORTED,,
39,,11-05-2016,Michael,N,71,3,0,N,Y,EARLY STATE ABORTED,,
39,,11-05-2016,Michael,N,71,4,0,N,Y,EARLY STATE ABORTED,,
39,,11-05-2016,Michael,N,71,5,0,N,Y,EARLY STATE ABORTED,,
39,,11-05-2016,Michael,N,491,1,15,N,N,,,
39,,11-05-2016,Michael,N,491,2,13,N,N,,,
39,,11-05-2016,Michael,N,491,3,6,N,N,,,
39,,11-05-2016,Michael,N,491,4,7,N,N,,,
39,,11-05-2016,Michael,N,491,5,9,N,N,,,
39,,11-05-2016,Michael,N,322,1,0,Y,Y,ALL ABORTED,,
39,,11-05-2016,Michael,N,322,2,0,Y,Y,ALL ABORTED,,
39,,11-05-2016,Michael,N,322,3,0,Y,Y,ALL ABORTED,,
39,,11-05-2016,Michael,N,322,4,0,Y,Y,ALL ABORTED,,
39,,11-05-2016,Michael,N,322,5,0,Y,Y,ALL ABORTED,,
39,,11-05-2016,Michael,N,79,1,0,N,,NO FRUIT,,
39,,11-05-2016,Michael,N,79,2,0,N,,NO FRUIT,,
39,,11-05-2016,Michael,N,79,3,35,N,,A COUPLE OF VERY IMMATURE ,,
39,,11-05-2016,Michael,N,79,4,0,N,,,,
39,,11-05-2016,Michael,N,79,5,28,N,Y,APPROX 7 VERY SMALL EARLY STAGE ABORTED,,
39,,11-05-2016,Michael,N,617,1-21,281,N,Y,VERY FEW ABORTED,,
40,,11-05-2016,Maggie,N,148,1-13,175,Y,Y,ABORTED ALL STAGE,,
40,,11-05-2016,Maggie,N,148,14,24,N,Y,FEW,,
40,,11-05-2016,Maggie,N,148,15,17,N,Y,,,
40,,11-05-2016,Maggie,N,148,16,8,N,Y,,,
40,,11-05-2016,Maggie,N,204,1-5,186,Y,Y,FEW MID STAGE ABORTED-possibly all aborted seeds,,
40,,11-05-2016,Maggie,N,204,6,17,N,N,Possibly aborted,,
40,,11-05-2016,Maggie,N,204,7,7,Y,Y,SOME LATE ABORTED,,
40,,11-05-2016,Maggie,N,602,1-8,101,Y,Y,VERY FEW MID ABORTED,,
40,,11-05-2016,Maggie,N,602,9,3,N,N,,,
40,,11-05-2016,Maggie,N,602,10,2,N,Y,EARLY STATE ABORTED,,
40,,11-05-2016,Maggie,N,380,1-3,56,N,Y,,,
40,,11-05-2016,Maggie,N,380,4,16,N,Y,,,
40,,11-05-2016,Maggie,N,380,5,11,N,N,,,
40,,11-05-2016,Maggie,N,380,6,14,N,Y,FEW,,
41,,24-05-2016,Michael,N,158,1,5,N,N,,,
41,,24-05-2016,Michael,N,158,2,6,N,N,,,
41,,24-05-2016,Michael,N,158,3,6,N,N,,,
41,,24-05-2016,Michael,N,158,4,3,Y,Y,33 SEEDS THAT MAY HAVE BEEN ABORTED?,,
41,,24-05-2016,Michael,N,158,5,8,N,Y,,,
41,,24-05-2016,Michael,N,119,1-5,0,Y,Y,"SEEDS LOOK ABORTED AND POTENTIAL EARLY ABORTED, counted 314- but reconsidered and classified as aborted",,
41,,24-05-2016,Michael,N,149,1,0,N,Y,EARLY STATE ABORTED,,
41,,24-05-2016,Michael,N,149,2,0,N,Y,EARLY STATE ABORTED,,
41,,24-05-2016,Michael,N,149,3,5,N,Y,EARLY STATE ABORTED,,
41,,24-05-2016,Michael,N,149,4,0,N,Y,EARLY STATE ABORTED,,
41,,24-05-2016,Michael,N,149,5,0,N,Y,EARLY STATE ABORTED,,
41,,24-05-2016,Michael,N,734,1,3,N,N,ALL SEEDS PLUMP AND GREEN,,
41,,24-05-2016,Michael,N,734,2,1,N,N,ALL SEEDS PLUMP AND GREEN,,
41,,24-05-2016,Michael,N,734,3,12,N,N,ALL SEEDS PLUMP AND GREEN,,
41,,24-05-2016,Michael,N,734,4,0,N,N,ALL SEEDS PLUMP AND GREEN,,
41,,24-05-2016,Michael,N,734,5,4,N,N,ALL SEEDS PLUMP AND GREEN,,
41,,24-05-2016,Michael,N,427,1-5,64,N,N,,,
41,,24-05-2016,Michael,N,460,1,18,N,N,,,
41,,24-05-2016,Michael,N,460,2,12,N,N,,,
41,,24-05-2016,Michael,N,460,3,11,N,N,,,
41,,24-05-2016,Michael,N,460,4,7,N,N,,,
41,,24-05-2016,Michael,N,460,5,10,N,N,,,
41,,24-05-2016,Michael,N,634,1,16,N,Y,,,
41,,24-05-2016,Michael,N,634,2,8,N,N,,,
41,,24-05-2016,Michael,N,634,3,12,N,N,,,
41,,24-05-2016,Michael,N,634,4,9,N,N,,,
41,,24-05-2016,Michael,N,634,5,6,N,N,,,
41,,24-05-2016,Michael,N,610,1-5,70,N,N,,,
41,,24-05-2016,Michael,N,253,1,12,N,N,,,
41,,24-05-2016,Michael,N,253,2,3,N,N,,,
41,,24-05-2016,Michael,N,253,3,5,N,N,,,
41,,24-05-2016,Michael,N,253,4,3,N,N,,,
41,,24-05-2016,Michael,N,253,5,7,N,N,,,
41,,24-05-2016,Michael,N,256,1-4,32,N,N,,,
41,,24-05-2016,Michael,N,256,5,6,N,N,,,
41,,24-05-2016,Michael,N,299,1,10,N,Y,,,
42,,24-05-2016,Michael,N,299,2,0,N,Y,,,
42,,24-05-2016,Michael,N,299,3,2,N,Y,,,
42,,24-05-2016,Michael,N,299,4,1,N,Y,,,
42,,24-05-2016,Michael,N,299,5,2,N,Y,,,
42,,24-05-2016,Michael,N,645,1-3,18,N,Y,,,
42,,24-05-2016,Michael,N,645,4,2,N,Y,,,
42,,24-05-2016,Michael,N,645,5,1,N,Y,,,
42,,24-05-2016,Michael,N,37,1-4,37,N,N,,,
42,,24-05-2016,Michael,N,37,5,14,N,Y,,,
42,,24-05-2016,Michael,N,664,1,11,N,Y,,,
42,,24-05-2016,Michael,N,664,2,9,N,N,,,
42,,24-05-2016,Michael,N,664,3,8,N,N,,,
42,,24-05-2016,Michael,N,664,4,7,N,N,,,
42,,24-05-2016,Michael,N,664,5,6,N,N,,,
42,,24-05-2016,Michael,N,675,1-5,82,N,N,,,
42,,24-05-2016,Michael,N,429,1,18,N,N,,,
42,,24-05-2016,Michael,N,429,2,7,N,N,,,
42,,24-05-2016,Michael,N,429,3,11,N,N,,,
42,,24-05-2016,Michael,N,429,4,11,N,N,,,
42,,24-05-2016,Michael,N,429,5,7,N,N,,,
42,,24-05-2016,Michael,N,736,1-2,33,N,N,SOME SEED LIGHT BROWN,,
42,,24-05-2016,Michael,N,736,3,8,N,N,,,
42,,24-05-2016,Michael,N,736,4,16,N,N,,,
42,,24-05-2016,Michael,N,626,1,11,N,N,,,
42,,24-05-2016,Michael,N,626,2,10,N,N,,,
42,,24-05-2016,Michael,N,626,3,14,N,N,,,
42,,24-05-2016,Michael,N,626,4,7,N,N,,,
42,,24-05-2016,Michael,N,626,5,10,N,N,ONLY ONE SEED ABORTED?,,
42,,24-05-2016,Michael,N,366,1,15,N,N,,,
42,,24-05-2016,Michael,N,366,2,9,N,N,,,
42,,24-05-2016,Michael,N,366,3,7,N,N,,,
42,,24-05-2016,Michael,N,366,4,6,N,N,,,
42,,24-05-2016,Michael,N,366,5,8,N,N,,,
42,,24-05-2016,Michael,N,370,1,12,N,N,,,
42,,24-05-2016,Michael,N,370,2,10,N,N,,,
42,,24-05-2016,Michael,N,370,3,11,N,N,,,
43,,24-05-2016,Michael,N,370,4,0,N,N,,,
43,,24-05-2016,Michael,N,370,5,8,N,N,,,
43,,24-05-2016,Michael,N,373,1-2,43,N,Y,,,
43,,24-05-2016,Michael,N,373,3,28,N,Y,,,
43,,24-05-2016,Michael,N,373,4,27,N,Y,,,
43,,24-05-2016,Michael,N,294,1,14,N,N,,,
43,,24-05-2016,Michael,N,294,2,10,N,N,,,
43,,24-05-2016,Michael,N,294,3,18,N,N,,,
43,,24-05-2016,Michael,N,294,4,15,N,N,,,
43,,24-05-2016,Michael,N,294,5,11,N,N,,,
43,,24-05-2016,Michael,N,667,1,16,N,N,,,
43,,24-05-2016,Michael,N,667,2,11,N,N,,,
43,,24-05-2016,Michael,N,667,3,8,N,N,,,
43,,24-05-2016,Michael,N,667,4,5,N,Y,VERY EARLY ABORTED,,
43,,24-05-2016,Michael,N,667,5,15,N,N,,,
43,,24-05-2016,Michael,N,291,1,0,N,Y,,,
43,,24-05-2016,Michael,N,291,2,0,N,Y,,,
43,,24-05-2016,Michael,N,291,3,0,N,Y,,,
43,,24-05-2016,Michael,N,291,4,0,N,Y,,,
43,,24-05-2016,Michael,N,291,5,0,N,Y,,,
43,,24-05-2016,Michael,N,435,1,14,N,Y,,,
43,,24-05-2016,Michael,N,435,2,17,N,Y,,,
43,,24-05-2016,Michael,N,435,3,7,N,Y,,,
43,,24-05-2016,Michael,N,435,4,10,N,Y,,,
43,,24-05-2016,Michael,N,435,5,13,N,Y,,,
43,,24-05-2016,Michael,N,462,1,14,N,N,,,
43,,24-05-2016,Michael,N,462,2,11,N,N,,,
43,,24-05-2016,Michael,N,462,3,13,N,N,,,
43,,24-05-2016,Michael,N,462,4,8,N,N,,,
43,,24-05-2016,Michael,N,731,1,10,N,N,,,
43,,24-05-2016,Michael,N,731,2,0,N,Y,,,
43,,24-05-2016,Michael,N,731,3,7,N,N,,,
43,,24-05-2016,Michael,N,731,4,11,N,N,,,
43,,24-05-2016,Michael,N,285,1-3,57,N,N,,,
43,,24-05-2016,Michael,N,285,4,11,N,N,,,
43,,24-05-2016,Michael,N,285,5,22,N,N,,,
44,,25-05-2015,Michael,N,289,1,19,N,N,,,
44,,25-05-2015,Michael,N,289,2,17,N,N,,,
44,,25-05-2015,Michael,N,289,3,10,N,N,,,
44,,25-05-2015,Michael,N,289,4,14,N,N,,,
44,,25-05-2015,Michael,N,289,5,10,N,N,,,
44,,25-05-2015,Michael,N,293,1-2,36,N,N,,,
44,,25-05-2015,Michael,N,293,3,19,N,N,,,
44,,25-05-2015,Michael,N,293,4,18,N,N,,,
44,,25-05-2015,Michael,N,293,5,19,N,N,,,
44,,25-05-2015,Michael,N,697,1,5,N,Y,ABORTED SEEDS ALREADY IN PACKAGE,,
44,,25-05-2015,Michael,N,697,2,2,N,Y,NO FRUIT WAS OPEN,,
44,,25-05-2015,Michael,N,697,3,1,N,Y,,,
44,,25-05-2015,Michael,N,697,4,7,N,Y,EARLY STATE ABORTED,,
44,,25-05-2015,Michael,N,697,5,1,N,Y,,,
44,,25-05-2015,Michael,N,207,1,0,N,Y,EARLY STATE ABORTED,,
44,,25-05-2015,Michael,N,207,2,0,N,Y,EARLY STATE ABORTED,,
44,,25-05-2015,Michael,N,207,3,0,N,Y,EARLY STATE ABORTED,,
44,,25-05-2015,Michael,N,207,4,0,N,Y,EARLY STATE ABORTED,,
44,,25-05-2015,Michael,N,207,5,0,N,Y,EARLY STATE ABORTED,,
44,,25-05-2015,Michael,N,619,1,0,Y,Y,LATE ABORTED SEEDS,,
44,,25-05-2015,Michael,N,619,2,0,Y,Y,LATE ABORTED SEEDS,,
44,,25-05-2015,Michael,N,619,3,0,Y,Y,LATE ABORTED SEEDS,,
44,,25-05-2015,Michael,N,619,4,0,Y,Y,LATE ABORTED SEEDS,,
44,,25-05-2015,Michael,N,619,5,0,Y,Y,LATE ABORTED SEEDS,,
44,,25-05-2015,Michael,N,643,1,17,N,N,,,
44,,25-05-2015,Michael,N,643,2,8,N,N,,,
44,,25-05-2015,Michael,N,643,3,14,N,N,,,
44,,25-05-2015,Michael,N,643,4,10,N,N,,,
44,,25-05-2015,Michael,N,643,5,10,N,N,,,
44,,25-05-2015,Michael,N,648,1,17,N,Y,,,
44,,25-05-2015,Michael,N,648,2,13,N,Y,,,
44,,25-05-2015,Michael,N,648,3,14,N,Y,,,
44,,25-05-2015,Michael,N,648,4,9,N,Y,,,
44,,25-05-2015,Michael,N,648,5,10,N,Y,,,
44,,25-05-2015,Michael,N,430,1-4,56,N,Y,,,
44,,25-05-2015,Michael,N,430,5,12,N,Y,,,
45,,25-05-2015,Michael,N,680,1,0,Y,Y,3 LATE ABORTED,,
45,,25-05-2015,Michael,N,680,2,0,N,Y,,,
45,,25-05-2015,Michael,N,680,3,0,N,Y,,,
45,,25-05-2015,Michael,N,680,4,0,N,Y,,,
45,,25-05-2015,Michael,N,680,5,0,N,Y,,,
45,,25-05-2015,Michael,N,314,1,47,N,N,,,
45,,25-05-2015,Michael,N,314,2,33,N,N,,,
45,,25-05-2015,Michael,N,314,3,41,N,N,,,
45,,25-05-2015,Michael,N,314,4,29,N,N,,,
45,,25-05-2015,Michael,N,314,5,48,N,N,,,
45,,25-05-2015,Michael,N,547,1,25,N,Y,,,
45,,25-05-2015,Michael,N,547,2,45,N,Y,,,
45,,25-05-2015,Michael,N,547,3,26,N,Y,,,
45,,25-05-2015,Michael,N,547,4,36,N,Y,,,
45,,25-05-2015,Michael,N,547,5,20,N,Y,,,
45,,25-05-2015,Michael,N,34,1,62,N,N,,,
45,,25-05-2015,Michael,N,34,2,56,N,N,,,
45,,25-05-2015,Michael,N,34,3,19,N,N,,,
45,,25-05-2015,Michael,N,34,4,58,N,N,,,
45,,25-05-2015,Michael,N,34,5,68,N,N,,,
45,,25-05-2015,Michael,N,710,1-2,0,Y,,THESE COULD ALL BE ABORTED,,
45,,25-05-2015,Michael,N,710,3,0,Y,,THESE COULD ALL BE ABORTED,,
45,,25-05-2015,Michael,N,710,4,0,Y,,THESE COULD ALL BE ABORTED,,
45,,25-05-2015,Michael,N,710,5,0,Y,,THESE COULD ALL BE ABORTED,,
45,,25-05-2015,Michael,N,133,1,27,N,Y,,,
45,,25-05-2015,Michael,N,133,2,14,N,Y,,,
45,,25-05-2015,Michael,N,133,3,22,N,Y,,,
45,,25-05-2015,Michael,N,133,4,10,N,Y,,,
45,,25-05-2015,Michael,N,133,5,15,N,Y,,,
45,,25-05-2015,Michael,N,90,1,43,N,N,,,
45,,25-05-2015,Michael,N,90,2,53,N,N,,,
45,,25-05-2015,Michael,N,90,3,50,N,N,,,
45,,25-05-2015,Michael,N,90,4,42,N,N,,,
45,,25-05-2015,Michael,N,90,5,39,N,N,,,
45,,25-05-2015,Michael,N,678,1-4,55,N,N,,,
45,,25-05-2015,Michael,N,678,5,12,N,N,,,
46,,25-05-2015,Michael,N,468,1-4,33,N,N,,,
46,,25-05-2015,Michael,N,468,5,6,N,N,,,
46,,25-05-2015,Michael,N,489,1,0,Y,Y,LATE ABORTED SEEDS,,
46,,25-05-2015,Michael,N,489,2,0,Y,Y,LATE ABORTED SEEDS,,
46,,25-05-2015,Michael,N,489,3,0,Y,Y,LATE ABORTED SEEDS,,
46,,25-05-2015,Michael,N,489,4,0,Y,Y,LATE ABORTED SEEDS,,
46,,25-05-2015,Michael,N,489,5,0,Y,Y,LATE ABORTED SEEDS,,
47,,31-05-2015,Maggie,N,143,1-5,0,Y,Y,ALL TINY FORMED SEEDS,,
47,,31-05-2015,Maggie,N,738,1,15,N,N,,,
47,,31-05-2015,Maggie,N,738,2,12,N,N,,,
47,,31-05-2015,Maggie,N,738,3,6,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,738,4,9,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,738,5,5,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,592,1,8,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,592,2,5,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,592,3,17,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,592,4,1,Y,Y,44 LATE STAGE ABORTED,,
47,,31-05-2015,Maggie,N,592,5,3,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,527,1-4,19,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,527,5,6,Y,Y,FEW MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,527,6,3,Y,Y,VERY FEW MID ABORTED,,
47,,31-05-2015,Maggie,N,527,7,4,Y,Y,VERY FEW MID ABORTED,,
47,,31-05-2015,Maggie,N,750,1,7,N,Y,CHANGE TO 2 FRUITS IN TOTAL,,
47,,31-05-2015,Maggie,N,750,2,5,N,Y,,,
47,,31-05-2015,Maggie,N,194,1,0,N,,,,
47,,31-05-2015,Maggie,N,194,2,2,Y,Y,MEDIUM STAGE ABORTED,,
47,,31-05-2015,Maggie,N,194,3,0,N,,,,
47,,31-05-2015,Maggie,N,194,4,0,N,,,,
47,,31-05-2015,Maggie,N,231,1-2,4,Y,Y,MANY LATE STAGE ABORTED,,
47,,31-05-2015,Maggie,N,231,3,4,Y,Y,ABOUT 20 LATE STATE ABORTED,,
47,,31-05-2015,Maggie,N,231,4,4,Y,Y,20 SMALL FULL BUT GREEN SEEDS AND LATE ABORTED,,
47,,31-05-2015,Maggie,N,231,5,1,Y,Y,ABOUT 20 LATE STATE ABORTED,,
47,,31-05-2015,Maggie,N,231,6,2,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,649,1,6,N,Y,FEW SMALL ,,
47,,31-05-2015,Maggie,N,649,2,6,N,Y,FEW SMALL ,,
47,,31-05-2015,Maggie,N,649,3,5,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,649,4,7,N,Y,EARLY STATE ABORTED,,
47,,31-05-2015,Maggie,N,649,5,4,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,164,1,13,N,N,,,
47,,31-05-2015,Maggie,N,164,2,7,N,N,,,
47,,31-05-2015,Maggie,N,164,3,13,Y,Y,MID STAGE ABORTED,,
47,,31-05-2015,Maggie,N,164,4,24,N,Y,EARLY STATE ABORTED,,
47,,31-05-2015,Maggie,N,164,5,10,N,N,,,
48,,01-06-2016,Maggie,N,561,1,17,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,561,2,17,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,561,3,22,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,561,4,14,Y,Y,MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,433,1-3,63,N,Y,EARLY STATE ABORTED,,
48,,01-06-2016,Maggie,N,433,4,21,Y,Y,FEW MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,433,5,19,N,Y,FEW EARLY STAGE,,
48,,01-06-2016,Maggie,N,433,6,26,N,Y,,,
48,,01-06-2016,Maggie,N,681,1-4,85,Y,Y,FEW MID STAGE ABORTED,,
48,,01-06-2016,Maggie,N,681,5,36,N,N,,,
